alloc,,robots,,perm,,reason,,time
1,,[r2, r3, r1],,[5505825, 435, 1440812886],,probSuccessViolated,,12698
9,,[r2, r3, r1],,[132575244, 375, 662374841],,probSuccessViolated,,1122629
9,,[r2, r3, r1],,[1326550804, 423, 1862369185],,probSuccessViolated,,1125118
9,,[r2, r3, r1],,[1289705860, 500, 865184087],,probSuccessViolated,,1127716
9,,[r2, r3, r1],,[1520054929, 486, 210516300],,probSuccessViolated,,1130196
9,,[r2, r3, r1],,[439471133, 704, 856752797],,probSuccessViolated,,1132720
9,,[r2, r3, r1],,[861292550, 452, 1862738406],,probSuccessViolated,,1135321
9,,[r2, r3, r1],,[357580913, 311, 373852759],,probSuccessViolated,,1137856
9,,[r2, r3, r1],,[978935911, 13, 96753053],,probSuccessViolated,,1140368
9,,[r2, r3, r1],,[1143052096, 571, 418924684],,probSuccessViolated,,1142919
9,,[r2, r3, r1],,[1394278740, 285, 533906406],,probSuccessViolated,,1145448
9,,[r2, r3, r1],,[747577532, 615, 1565008321],,probSuccessViolated,,1147979
9,,[r2, r3, r1],,[1138167174, 34, 1009213332],,probSuccessViolated,,1150667
9,,[r2, r3, r1],,[581838100, 92, 541784904],,probSuccessViolated,,1154195
9,,[r2, r3, r1],,[279775176, 177, 1458538536],,probSuccessViolated,,1157246
9,,[r2, r3, r1],,[1308316986, 553, 165993673],,probSuccessViolated,,1159830
9,,[r2, r3, r1],,[354452496, 292, 1673376512],,probSuccessViolated,,1162467
9,,[r2, r3, r1],,[826228398, 619, 241727093],,probSuccessViolated,,1165101
9,,[r2, r3, r1],,[1885678322, 99, 495889168],,probSuccessViolated,,1167764
9,,[r2, r3, r1],,[1528162718, 543, 1625754589],,probSuccessViolated,,1170433
9,,[r2, r3, r1],,[871993438, 648, 1842740925],,probSuccessViolated,,1173120
9,,[r2, r3, r1],,[1903995346, 20, 1102517664],,probSuccessViolated,,1175786
9,,[r2, r3, r1],,[39893599, 249, 710062301],,probSuccessViolated,,1178362
9,,[r2, r3, r1],,[1775236575, 368, 1625208997],,probSuccessViolated,,1180782
9,,[r2, r3, r1],,[503794282, 608, 1504840371],,probSuccessViolated,,1183394
9,,[r2, r3, r1],,[1686721502, 114, 1600949983],,probSuccessViolated,,1185893
9,,[r2, r3, r1],,[1775400822, 526, 665470608],,probSuccessViolated,,1188407
9,,[r2, r3, r1],,[59927616, 416, 1614302341],,probSuccessViolated,,1191076
9,,[r2, r3, r1],,[1251985498, 41, 264248889],,probSuccessViolated,,1193603
9,,[r2, r3, r1],,[1704299961, 66, 728911629],,probSuccessViolated,,1196188
9,,[r2, r3, r1],,[311969913, 333, 1639952261],,probSuccessViolated,,1198611
9,,[r2, r3, r1],,[1702849224, 413, 1837955280],,probSuccessViolated,,1201210
9,,[r2, r3, r1],,[692960798, 549, 42563027],,probSuccessViolated,,1203796
10,,[r2, r3, r1],,[706002675, 346, 444042722],,probSuccessViolated,,1206362
10,,[r2, r3, r1],,[1909279146, 158, 1463319332],,probSuccessViolated,,1208957
10,,[r2, r3, r1],,[1274370893, 557, 240805864],,probSuccessViolated,,1211468
10,,[r2, r3, r1],,[1435890803, 489, 1460139098],,probSuccessViolated,,1213763
10,,[r2, r3, r1],,[72798206, 393, 1125689066],,probSuccessViolated,,1216288
10,,[r2, r3, r1],,[1102330616, 601, 865120480],,probSuccessViolated,,1218873
10,,[r2, r3, r1],,[157295970, 423, 279329155],,probSuccessViolated,,1221303
10,,[r2, r3, r1],,[743443195, 191, 1828700235],,probSuccessViolated,,1223814
10,,[r2, r3, r1],,[681290333, 45, 839624863],,probSuccessViolated,,1226278
10,,[r2, r3, r1],,[977734017, 703, 1920598253],,probSuccessViolated,,1228789
10,,[r2, r3, r1],,[188295557, 154, 829613003],,probSuccessViolated,,1231245
10,,[r2, r3, r1],,[770305367, 220, 1867942502],,probSuccessViolated,,1233697
10,,[r2, r3, r1],,[622507000, 720, 1341420455],,probSuccessViolated,,1236113
10,,[r2, r3, r1],,[613114287, 314, 801406600],,probSuccessViolated,,1238581
10,,[r2, r3, r1],,[1954097112, 611, 568511743],,probSuccessViolated,,1241094
10,,[r2, r3, r1],,[381353144, 108, 681963048],,probSuccessViolated,,1243612
10,,[r2, r3, r1],,[1271908424, 11, 1299027442],,probSuccessViolated,,1246207
10,,[r2, r3, r1],,[362033940, 82, 1412326585],,probSuccessViolated,,1248727
10,,[r2, r3, r1],,[737514742, 485, 1022627200],,probSuccessViolated,,1251269
10,,[r2, r3, r1],,[790615310, 31, 1353545930],,probSuccessViolated,,1253660
10,,[r2, r3, r1],,[1875798215, 154, 38741505],,probSuccessViolated,,1256263
10,,[r2, r3, r1],,[251566997, 37, 77475297],,probSuccessViolated,,1258784
10,,[r2, r3, r1],,[1334676159, 40, 1068121983],,probSuccessViolated,,1261241
10,,[r2, r3, r1],,[1739094786, 705, 1118171420],,probSuccessViolated,,1263516
10,,[r2, r3, r1],,[764863238, 21, 1873617153],,probSuccessViolated,,1265847
10,,[r2, r3, r1],,[788578661, 638, 1048336229],,probSuccessViolated,,1268309
10,,[r2, r3, r1],,[13880048, 186, 1200240862],,probSuccessViolated,,1270950
10,,[r2, r3, r1],,[1650962237, 204, 498308942],,probSuccessViolated,,1273473
10,,[r2, r3, r1],,[396990104, 328, 255301318],,probSuccessViolated,,1275925
10,,[r2, r3, r1],,[576157635, 673, 41041694],,probSuccessViolated,,1278492
10,,[r2, r3, r1],,[1780359280, 537, 909493905],,probSuccessViolated,,1281045
10,,[r2, r3, r1],,[126382812, 41, 1355013341],,probSuccessViolated,,1283582
10,,[r2, r3, r1],,[1490025254, 168, 1256786094],,probSuccessViolated,,1286161
10,,[r2, r3, r1],,[661652659, 685, 585749206],,probSuccessViolated,,1288565
10,,[r2, r3, r1],,[614786092, 318, 1687425473],,probSuccessViolated,,1291117
10,,[r2, r3, r1],,[1240462815, 407, 1173982290],,probSuccessViolated,,1293652
10,,[r2, r3, r1],,[683896003, 653, 1096858393],,probSuccessViolated,,1296116
10,,[r2, r3, r1],,[267757347, 221, 766013975],,probSuccessViolated,,1298572
10,,[r2, r3, r1],,[590152794, 473, 662306642],,probSuccessViolated,,1301072
10,,[r2, r3, r1],,[106630198, 250, 210745797],,probSuccessViolated,,1303575
10,,[r2, r3, r1],,[700543402, 474, 245508373],,probSuccessViolated,,1306224
10,,[r2, r3, r1],,[1846968170, 536, 504202361],,probSuccessViolated,,1308806
10,,[r2, r3, r1],,[1975083523, 84, 1669143800],,probSuccessViolated,,1311210
10,,[r2, r3, r1],,[822065538, 670, 149753258],,probSuccessViolated,,1313726
10,,[r2, r3, r1],,[1715389438, 372, 271962111],,probSuccessViolated,,1316164
10,,[r2, r3, r1],,[15577062, 675, 1083842572],,probSuccessViolated,,1318739
10,,[r2, r3, r1],,[1719285806, 513, 569888840],,probSuccessViolated,,1321367
10,,[r2, r3, r1],,[901798505, 257, 44923002],,probSuccessViolated,,1323953
10,,[r2, r3, r1],,[1471686921, 671, 998996447],,probSuccessViolated,,1326480
10,,[r2, r3, r1],,[1667170238, 427, 1001053695],,probSuccessViolated,,1328937
11,,[r2, r3, r1],,[1320793580, 163, 1223758957],,probSuccessViolated,,1331527
11,,[r2, r3, r1],,[1166875242, 397, 982495699],,probSuccessViolated,,1334177
11,,[r2, r3, r1],,[1720075064, 166, 1929895296],,probSuccessViolated,,1336760
11,,[r2, r3, r1],,[282267491, 245, 703235],,probSuccessViolated,,1339333
11,,[r2, r3, r1],,[429847414, 551, 401349740],,probSuccessViolated,,1341911
11,,[r2, r3, r1],,[692283695, 589, 1749314623],,probSuccessViolated,,1344551
11,,[r2, r3, r1],,[209316223, 609, 626452992],,probSuccessViolated,,1347188
11,,[r2, r3, r1],,[653753746, 133, 342972487],,probSuccessViolated,,1349705
11,,[r2, r3, r1],,[680000840, 226, 1576204152],,probSuccessViolated,,1352275
11,,[r2, r3, r1],,[1563341798, 623, 80088355],,probSuccessViolated,,1354848
11,,[r2, r3, r1],,[941291369, 231, 372590155],,probSuccessViolated,,1357306
11,,[r2, r3, r1],,[1307392540, 161, 1289828205],,probSuccessViolated,,1359887
11,,[r2, r3, r1],,[1784166299, 662, 1054258386],,probSuccessViolated,,1362464
11,,[r2, r3, r1],,[236174321, 179, 1665488662],,probSuccessViolated,,1364797
11,,[r2, r3, r1],,[1782437711, 331, 1420085313],,probSuccessViolated,,1367441
11,,[r2, r3, r1],,[1438095986, 474, 1271174734],,probSuccessViolated,,1369965
11,,[r2, r3, r1],,[91226269, 538, 362349041],,probSuccessViolated,,1372492
11,,[r2, r3, r1],,[1839671275, 273, 312595638],,probSuccessViolated,,1375639
11,,[r2, r3, r1],,[1501838769, 144, 1875664125],,probSuccessViolated,,1378222
11,,[r2, r3, r1],,[1711029147, 285, 480356077],,probSuccessViolated,,1380875
11,,[r2, r3, r1],,[1285635660, 145, 1174230841],,probSuccessViolated,,1383366
11,,[r2, r3, r1],,[641960068, 477, 1871320322],,probSuccessViolated,,1385954
11,,[r2, r3, r1],,[1260638429, 615, 1636711778],,probSuccessViolated,,1388600
11,,[r2, r3, r1],,[609232337, 331, 441075526],,probSuccessViolated,,1391189
11,,[r2, r3, r1],,[72144408, 374, 39183584],,probSuccessViolated,,1393770
11,,[r2, r3, r1],,[65074113, 495, 1186243721],,probSuccessViolated,,1396340
11,,[r2, r3, r1],,[911329127, 295, 1597873488],,probSuccessViolated,,1397982
11,,[r2, r3, r1],,[1172268672, 113, 917271418],,probSuccessViolated,,1400451
11,,[r2, r3, r1],,[780984702, 671, 627274432],,probSuccessViolated,,1403053
11,,[r2, r3, r1],,[710473965, 95, 1570214478],,probSuccessViolated,,1405515
11,,[r2, r3, r1],,[1745169138, 31, 1158061569],,probSuccessViolated,,1408035
11,,[r2, r3, r1],,[1920345670, 232, 1990541921],,probSuccessViolated,,1410590
11,,[r2, r3, r1],,[247847131, 469, 357590194],,probSuccessViolated,,1413248
11,,[r2, r3, r1],,[517774371, 193, 1366480994],,probSuccessViolated,,1415786
11,,[r2, r3, r1],,[74674618, 685, 1540245587],,probSuccessViolated,,1418474
11,,[r2, r3, r1],,[1931916762, 169, 1442390137],,probSuccessViolated,,1421149
11,,[r2, r3, r1],,[825598147, 41, 704417881],,probSuccessViolated,,1423613
11,,[r2, r3, r1],,[1489709662, 321, 916925140],,probSuccessViolated,,1426216
11,,[r2, r3, r1],,[617478745, 342, 1402714884],,probSuccessViolated,,1428616
11,,[r2, r3, r1],,[250539202, 358, 1110896961],,probSuccessViolated,,1431016
11,,[r2, r3, r1],,[631491623, 203, 1584128812],,probSuccessViolated,,1433358
11,,[r2, r3, r1],,[772709859, 702, 80159113],,probSuccessViolated,,1436835
11,,[r2, r3, r1],,[1802444777, 313, 1881052932],,probSuccessViolated,,1439517
11,,[r2, r3, r1],,[1093294731, 698, 1371167337],,probSuccessViolated,,1442328
11,,[r2, r3, r1],,[904380291, 649, 1953143893],,probSuccessViolated,,1445518
11,,[r2, r3, r1],,[1756214727, 462, 783161905],,probSuccessViolated,,1448088
11,,[r2, r3, r1],,[2003006402, 4, 125377118],,probSuccessViolated,,1450654
11,,[r2, r3, r1],,[20550176, 358, 1752892944],,probSuccessViolated,,1455135
11,,[r2, r3, r1],,[339397800, 572, 1854980141],,probSuccessViolated,,1459174
11,,[r2, r3, r1],,[271537808, 567, 340351070],,probSuccessViolated,,1462418
12,,[r2, r3, r1],,[841493203, 347, 1893771211],,probSuccessViolated,,1465078
12,,[r2, r3, r1],,[831354173, 224, 345433389],,probSuccessViolated,,1467797
12,,[r2, r3, r1],,[1956525381, 334, 678881792],,probSuccessViolated,,1470588
12,,[r2, r3, r1],,[1525173773, 359, 1720347816],,probSuccessViolated,,1473263
12,,[r2, r3, r1],,[1997180063, 123, 1609598474],,probSuccessViolated,,1475880
12,,[r2, r3, r1],,[810488080, 89, 819995007],,probSuccessViolated,,1478397
12,,[r2, r3, r1],,[118126655, 221, 185832439],,probSuccessViolated,,1480985
12,,[r2, r3, r1],,[1112335189, 386, 1763955200],,probSuccessViolated,,1483665
12,,[r2, r3, r1],,[1682901252, 360, 1319724236],,probSuccessViolated,,1486385
12,,[r2, r3, r1],,[1222508225, 491, 765655690],,probSuccessViolated,,1488998
12,,[r2, r3, r1],,[621269621, 315, 1018442366],,probSuccessViolated,,1492297
12,,[r2, r3, r1],,[1995815021, 215, 1100939536],,probSuccessViolated,,1494972
12,,[r2, r3, r1],,[1784772691, 513, 168345534],,probSuccessViolated,,1497530
12,,[r2, r3, r1],,[748291098, 185, 1600828427],,probSuccessViolated,,1500106
12,,[r2, r3, r1],,[94583084, 368, 1504722664],,probSuccessViolated,,1502756
12,,[r2, r3, r1],,[539128702, 169, 224130401],,probSuccessViolated,,1505148
12,,[r2, r3, r1],,[924074406, 536, 574757639],,probSuccessViolated,,1507781
12,,[r2, r3, r1],,[1953371824, 70, 1067816739],,probSuccessViolated,,1510429
12,,[r2, r3, r1],,[367526043, 171, 1953388711],,probSuccessViolated,,1513053
12,,[r2, r3, r1],,[132978552, 506, 1975407275],,probSuccessViolated,,1515494
12,,[r2, r3, r1],,[2991921, 445, 208337745],,probSuccessViolated,,1517887
12,,[r2, r3, r1],,[1348997166, 418, 111574543],,probSuccessViolated,,1520344
12,,[r2, r3, r1],,[464631842, 150, 1149377135],,probSuccessViolated,,1522905
12,,[r2, r3, r1],,[202674489, 338, 1557378408],,probSuccessViolated,,1525503
12,,[r2, r3, r1],,[612768016, 671, 722518790],,probSuccessViolated,,1528126
12,,[r2, r3, r1],,[408641384, 63, 765460011],,probSuccessViolated,,1530648
12,,[r2, r3, r1],,[1370503354, 627, 679878350],,probSuccessViolated,,1533357
12,,[r2, r3, r1],,[1108418446, 333, 1427839782],,probSuccessViolated,,1535736
12,,[r2, r3, r1],,[1042498725, 200, 1132337069],,probSuccessViolated,,1538628
12,,[r2, r3, r1],,[1862603324, 263, 1026869747],,probSuccessViolated,,1541042
12,,[r2, r3, r1],,[1330855162, 292, 908924641],,probSuccessViolated,,1543466
12,,[r2, r3, r1],,[356291370, 426, 773345905],,probSuccessViolated,,1546061
12,,[r2, r3, r1],,[877762814, 375, 558777913],,probSuccessViolated,,1548511
12,,[r2, r3, r1],,[148648634, 218, 1408297977],,probSuccessViolated,,1551070
12,,[r2, r3, r1],,[1254193978, 594, 839411505],,probSuccessViolated,,1553707
12,,[r2, r3, r1],,[1386278148, 126, 1201782339],,probSuccessViolated,,1556128
12,,[r2, r3, r1],,[1246583794, 435, 1945867407],,probSuccessViolated,,1558593
12,,[r2, r3, r1],,[1513336757, 616, 1281735498],,probSuccessViolated,,1561245
12,,[r2, r3, r1],,[50749433, 102, 1070216628],,probSuccessViolated,,1563716
12,,[r2, r3, r1],,[1015024423, 424, 1373225454],,probSuccessViolated,,1566299
12,,[r2, r3, r1],,[933808066, 599, 790878442],,probSuccessViolated,,1568867
12,,[r2, r3, r1],,[1243069933, 462, 2777049],,probSuccessViolated,,1571202
12,,[r2, r3, r1],,[735938728, 341, 1656132836],,probSuccessViolated,,1573772
12,,[r2, r3, r1],,[1837276424, 405, 1653857382],,probSuccessViolated,,1576350
12,,[r2, r3, r1],,[76514370, 629, 207965115],,probSuccessViolated,,1578793
12,,[r2, r3, r1],,[159523458, 431, 1040912748],,probSuccessViolated,,1581313
12,,[r2, r3, r1],,[345509277, 268, 1269477093],,probSuccessViolated,,1583834
12,,[r2, r3, r1],,[900435030, 619, 177970401],,probSuccessViolated,,1586878
12,,[r2, r3, r1],,[1968757737, 10, 861057828],,probSuccessViolated,,1589421
12,,[r2, r3, r1],,[489245523, 428, 7657728],,probSuccessViolated,,1592070
13,,[r2, r3, r1],,[701429030, 606, 196177513],,probSuccessViolated,,1594824
13,,[r2, r3, r1],,[152241828, 657, 746113705],,probSuccessViolated,,1597373
13,,[r2, r3, r1],,[1953391871, 675, 1054852153],,probSuccessViolated,,1599880
13,,[r2, r3, r1],,[1268986491, 601, 81500230],,probSuccessViolated,,1602470
13,,[r2, r3, r1],,[301683258, 40, 650477657],,probSuccessViolated,,1604727
13,,[r2, r3, r1],,[1864115432, 22, 1302030614],,probSuccessViolated,,1607173
13,,[r2, r3, r1],,[434852453, 202, 1363876736],,probSuccessViolated,,1609570
13,,[r2, r3, r1],,[1469607296, 31, 1627140838],,probSuccessViolated,,1612141
13,,[r2, r3, r1],,[154134469, 657, 427133260],,probSuccessViolated,,1614649
13,,[r2, r3, r1],,[1629400191, 226, 18712874],,probSuccessViolated,,1617208
13,,[r2, r3, r1],,[736526264, 236, 1684548972],,probSuccessViolated,,1619708
13,,[r2, r3, r1],,[858730757, 189, 517285226],,probSuccessViolated,,1622218
13,,[r2, r3, r1],,[78262272, 348, 322934920],,probSuccessViolated,,1624727
13,,[r2, r3, r1],,[573258692, 364, 555875748],,probSuccessViolated,,1627282
13,,[r2, r3, r1],,[1410217533, 691, 1777105025],,probSuccessViolated,,1629794
13,,[r2, r3, r1],,[908188246, 600, 938013443],,probSuccessViolated,,1632112
13,,[r2, r3, r1],,[1366024917, 331, 158838878],,probSuccessViolated,,1635028
13,,[r2, r3, r1],,[488184963, 408, 691163012],,probSuccessViolated,,1637533
13,,[r2, r3, r1],,[318895250, 696, 58522991],,probSuccessViolated,,1639920
13,,[r2, r3, r1],,[555694820, 35, 1103568382],,probSuccessViolated,,1642549
13,,[r2, r3, r1],,[1570375900, 410, 136478946],,noPlanSynthesised,,1644124
13,,[r2, r3, r1],,[954419165, 335, 37571934],,probSuccessViolated,,1646715
13,,[r2, r3, r1],,[1467477890, 675, 1517395477],,probSuccessViolated,,1649251
13,,[r2, r3, r1],,[524229735, 552, 624683396],,probSuccessViolated,,1651650
13,,[r2, r3, r1],,[530021591, 402, 205424107],,probSuccessViolated,,1654174
13,,[r2, r3, r1],,[1224963838, 164, 490803804],,probSuccessViolated,,1656710
13,,[r2, r3, r1],,[1762223321, 420, 1147523597],,probSuccessViolated,,1659169
13,,[r2, r3, r1],,[1366422728, 129, 841880532],,probSuccessViolated,,1661811
13,,[r2, r3, r1],,[1859437752, 203, 1179145196],,probSuccessViolated,,1664155
13,,[r2, r3, r1],,[1384964101, 574, 1933088165],,probSuccessViolated,,1666540
13,,[r2, r3, r1],,[1665067005, 132, 8918921],,probSuccessViolated,,1669044
13,,[r2, r3, r1],,[1434865363, 325, 409649892],,probSuccessViolated,,1671243
13,,[r2, r3, r1],,[779806804, 521, 1323988739],,probSuccessViolated,,1673697
13,,[r2, r3, r1],,[419427209, 526, 1260751183],,probSuccessViolated,,1676211
13,,[r2, r3, r1],,[1660235031, 148, 1414526996],,probSuccessViolated,,1678663
13,,[r2, r3, r1],,[1609390374, 95, 1083224884],,probSuccessViolated,,1681604
13,,[r2, r3, r1],,[377214147, 291, 197099723],,probSuccessViolated,,1684113
13,,[r2, r3, r1],,[723303843, 452, 917661157],,probSuccessViolated,,1686581
13,,[r2, r3, r1],,[443672278, 674, 1924527168],,probSuccessViolated,,1688740
13,,[r2, r3, r1],,[131812682, 434, 1224508231],,probSuccessViolated,,1691202
13,,[r2, r3, r1],,[1173602970, 379, 1093248145],,probSuccessViolated,,1693708
13,,[r2, r3, r1],,[301553427, 707, 1305256649],,probSuccessViolated,,1696229
13,,[r2, r3, r1],,[565604359, 63, 1512944781],,probSuccessViolated,,1698623
13,,[r2, r3, r1],,[1272211942, 125, 309510840],,probSuccessViolated,,1701266
13,,[r2, r3, r1],,[1884343639, 286, 922449154],,probSuccessViolated,,1703785
13,,[r2, r3, r1],,[1419233188, 328, 1107340912],,probSuccessViolated,,1706175
13,,[r2, r3, r1],,[319167692, 337, 609894679],,probSuccessViolated,,1708566
13,,[r2, r3, r1],,[224668540, 348, 321636969],,probSuccessViolated,,1711083
13,,[r2, r3, r1],,[497198534, 635, 753046864],,probSuccessViolated,,1713609
13,,[r2, r3, r1],,[14216451, 574, 925719398],,probSuccessViolated,,1716185
14,,[r2, r3, r1],,[673301137, 24, 357408758],,probSuccessViolated,,1718644
14,,[r2, r3, r1],,[1050877460, 461, 148018096],,probSuccessViolated,,1721160
14,,[r2, r3, r1],,[150620509, 675, 1061155775],,probSuccessViolated,,1723719
14,,[r2, r3, r1],,[1455981175, 114, 1843669754],,probSuccessViolated,,1726192
14,,[r2, r3, r1],,[1939285, 277, 1908025464],,probSuccessViolated,,1729012
14,,[r2, r3, r1],,[649617829, 717, 1413852444],,probSuccessViolated,,1731468
14,,[r2, r3, r1],,[247092629, 720, 163130293],,probSuccessViolated,,1733990
14,,[r2, r3, r1],,[236538456, 596, 845338628],,probSuccessViolated,,1736546
14,,[r2, r3, r1],,[1461823597, 490, 62280473],,probSuccessViolated,,1738884
14,,[r2, r3, r1],,[1894845577, 80, 519655548],,probSuccessViolated,,1741459
14,,[r2, r3, r1],,[1201949965, 65, 837450069],,probSuccessViolated,,1743973
14,,[r2, r3, r1],,[1696337698, 545, 1833128384],,probSuccessViolated,,1746644
14,,[r2, r3, r1],,[1638957287, 101, 1052656288],,probSuccessViolated,,1749085
14,,[r2, r3, r1],,[361176301, 470, 872507424],,probSuccessViolated,,1751663
14,,[r2, r3, r1],,[464544728, 712, 1491474227],,probSuccessViolated,,1754422
14,,[r2, r3, r1],,[21378056, 586, 1700613443],,probSuccessViolated,,1756816
14,,[r2, r3, r1],,[1770197911, 90, 1861897070],,probSuccessViolated,,1759380
14,,[r2, r3, r1],,[274324869, 315, 393960397],,probSuccessViolated,,1761829
14,,[r2, r3, r1],,[261119688, 212, 1218854356],,probSuccessViolated,,1764502
14,,[r2, r3, r1],,[458307364, 117, 561880367],,probSuccessViolated,,1766954
14,,[r2, r3, r1],,[301676652, 627, 316247236],,probSuccessViolated,,1769538
14,,[r2, r3, r1],,[931304538, 667, 627696698],,probSuccessViolated,,1772090
14,,[r2, r3, r1],,[145553494, 149, 1634951875],,probSuccessViolated,,1775025
14,,[r2, r3, r1],,[1606585806, 524, 520386684],,probSuccessViolated,,1777533
14,,[r2, r3, r1],,[1056522980, 508, 1834932854],,probSuccessViolated,,1780163
14,,[r2, r3, r1],,[1045364438, 594, 646670677],,probSuccessViolated,,1782737
14,,[r2, r3, r1],,[1338484699, 378, 849452866],,probSuccessViolated,,1785256
14,,[r2, r3, r1],,[1191510187, 517, 889556916],,probSuccessViolated,,1787769
14,,[r2, r3, r1],,[1946229725, 122, 1834692481],,probSuccessViolated,,1789314
14,,[r2, r3, r1],,[1684513352, 415, 474697929],,probSuccessViolated,,1791668
14,,[r2, r3, r1],,[1786558802, 643, 1760294860],,probSuccessViolated,,1794246
14,,[r2, r3, r1],,[1172824512, 401, 928497453],,probSuccessViolated,,1796887
14,,[r2, r3, r1],,[927984464, 356, 649463942],,probSuccessViolated,,1799290
14,,[r2, r3, r1],,[1509518298, 49, 1755408494],,probSuccessViolated,,1802053
