alloc,,robots,,perm,,reason,,time
11,,[r2, r3, r4, r5, r6, r1],,[464, 22, 1, 2, 1, 2],,noPlanSynthesised,,177899
11,,[r2, r3, r4, r5, r6, r1],,[263, 1, 1, 1, 1, 2],,noPlanSynthesised,,177957
11,,[r2, r3, r4, r5, r6, r1],,[168, 24, 1, 2, 1, 2],,noPlanSynthesised,,178328
11,,[r2, r3, r4, r5, r6, r1],,[23, 17, 1, 1, 1, 1],,noPlanSynthesised,,178391
11,,[r2, r3, r4, r5, r6, r1],,[203, 16, 1, 2, 1, 2],,noPlanSynthesised,,178446
11,,[r2, r3, r4, r5, r6, r1],,[82, 18, 1, 1, 1, 2],,noPlanSynthesised,,178495
11,,[r2, r3, r4, r5, r6, r1],,[437, 7, 1, 2, 1, 1],,noPlanSynthesised,,178553
11,,[r2, r3, r4, r5, r6, r1],,[372, 9, 1, 1, 1, 1],,noPlanSynthesised,,178616
11,,[r2, r3, r4, r5, r6, r1],,[252, 22, 1, 2, 1, 2],,noPlanSynthesised,,178690
11,,[r2, r3, r4, r5, r6, r1],,[152, 20, 1, 2, 1, 2],,noPlanSynthesised,,178914
11,,[r2, r3, r4, r5, r6, r1],,[268, 17, 1, 2, 1, 1],,noPlanSynthesised,,178963
11,,[r2, r3, r4, r5, r6, r1],,[368, 22, 1, 1, 1, 1],,noPlanSynthesised,,179289
11,,[r2, r3, r4, r5, r6, r1],,[360, 6, 1, 1, 1, 2],,noPlanSynthesised,,179643
11,,[r2, r3, r4, r5, r6, r1],,[171, 15, 1, 1, 1, 1],,noPlanSynthesised,,179694
11,,[r2, r3, r4, r5, r6, r1],,[376, 23, 1, 2, 1, 1],,noPlanSynthesised,,179747
11,,[r2, r3, r4, r5, r6, r1],,[75, 16, 1, 2, 1, 2],,noPlanSynthesised,,179802
11,,[r2, r3, r4, r5, r6, r1],,[402, 7, 1, 2, 1, 1],,noPlanSynthesised,,179860
11,,[r2, r3, r4, r5, r6, r1],,[408, 13, 1, 2, 1, 1],,noPlanSynthesised,,180364
11,,[r2, r3, r4, r5, r6, r1],,[255, 17, 1, 2, 1, 1],,noPlanSynthesised,,180508
11,,[r2, r3, r4, r5, r6, r1],,[190, 21, 1, 1, 1, 1],,noPlanSynthesised,,180573
11,,[r2, r3, r4, r5, r6, r1],,[131, 3, 1, 1, 1, 1],,noPlanSynthesised,,180642
11,,[r2, r3, r4, r5, r6, r1],,[712, 3, 1, 1, 1, 1],,noPlanSynthesised,,180723
11,,[r2, r3, r4, r5, r6, r1],,[96, 17, 1, 1, 1, 2],,noPlanSynthesised,,181523
11,,[r2, r3, r4, r5, r6, r1],,[670, 15, 1, 1, 1, 2],,noPlanSynthesised,,181708
11,,[r2, r3, r4, r5, r6, r1],,[592, 22, 1, 2, 1, 1],,noPlanSynthesised,,181801
11,,[r2, r3, r4, r5, r6, r1],,[617, 23, 1, 1, 1, 2],,noPlanSynthesised,,181862
11,,[r2, r3, r4, r5, r6, r1],,[596, 5, 1, 1, 1, 2],,noPlanSynthesised,,181950
11,,[r2, r3, r4, r5, r6, r1],,[617, 23, 1, 2, 1, 2],,noPlanSynthesised,,182009
11,,[r2, r3, r4, r5, r6, r1],,[230, 21, 1, 1, 1, 1],,noPlanSynthesised,,182145
11,,[r2, r3, r4, r5, r6, r1],,[328, 17, 1, 2, 1, 1],,noPlanSynthesised,,182201
11,,[r2, r3, r4, r5, r6, r1],,[240, 18, 1, 2, 1, 2],,noPlanSynthesised,,182538
11,,[r2, r3, r4, r5, r6, r1],,[630, 15, 1, 1, 1, 1],,noPlanSynthesised,,182635
11,,[r2, r3, r4, r5, r6, r1],,[399, 24, 1, 1, 1, 1],,noPlanSynthesised,,182743
11,,[r2, r3, r4, r5, r6, r1],,[232, 19, 1, 1, 1, 2],,noPlanSynthesised,,182815
11,,[r2, r3, r4, r5, r6, r1],,[455, 16, 1, 1, 1, 2],,noPlanSynthesised,,190469
11,,[r2, r3, r4, r5, r6, r1],,[702, 24, 1, 1, 1, 2],,noPlanSynthesised,,194801
11,,[r2, r3, r4, r5, r6, r1],,[218, 18, 1, 1, 1, 1],,noPlanSynthesised,,195232
11,,[r2, r3, r4, r5, r6, r1],,[61, 23, 1, 1, 1, 2],,noPlanSynthesised,,195505
11,,[r2, r3, r4, r5, r6, r1],,[489, 8, 1, 1, 1, 2],,noPlanSynthesised,,195617
11,,[r2, r3, r4, r5, r6, r1],,[109, 10, 1, 2, 1, 2],,noPlanSynthesised,,195739
11,,[r2, r3, r4, r5, r6, r1],,[551, 11, 1, 2, 1, 1],,noPlanSynthesised,,195816
11,,[r2, r3, r4, r5, r6, r1],,[214, 22, 1, 2, 1, 2],,noPlanSynthesised,,195881
11,,[r2, r3, r4, r5, r6, r1],,[705, 23, 1, 1, 1, 1],,noPlanSynthesised,,195942
11,,[r2, r3, r4, r5, r6, r1],,[101, 11, 1, 1, 1, 2],,noPlanSynthesised,,196005
11,,[r2, r3, r4, r5, r6, r1],,[304, 15, 1, 2, 1, 1],,noPlanSynthesised,,196063
11,,[r2, r3, r4, r5, r6, r1],,[345, 5, 1, 2, 1, 2],,noPlanSynthesised,,196142
11,,[r2, r3, r4, r5, r6, r1],,[160, 6, 1, 1, 1, 1],,noPlanSynthesised,,196207
11,,[r2, r3, r4, r5, r6, r1],,[100, 18, 1, 1, 1, 1],,noPlanSynthesised,,196263
11,,[r2, r3, r4, r5, r6, r1],,[563, 8, 1, 1, 1, 2],,noPlanSynthesised,,196345
11,,[r2, r3, r4, r5, r6, r1],,[329, 22, 1, 1, 1, 2],,noPlanSynthesised,,196397
11,,[r2, r3, r4, r5, r6, r1],,[238, 7, 1, 1, 1, 1],,noPlanSynthesised,,196467
11,,[r2, r3, r4, r5, r6, r1],,[7, 18, 1, 2, 1, 1],,noPlanSynthesised,,197667
11,,[r2, r3, r4, r5, r6, r1],,[359, 2, 1, 2, 1, 1],,noPlanSynthesised,,197923
11,,[r2, r3, r4, r5, r6, r1],,[440, 19, 1, 2, 1, 1],,noPlanSynthesised,,198048
11,,[r2, r3, r4, r5, r6, r1],,[449, 8, 1, 1, 1, 1],,noPlanSynthesised,,198175
12,,[r2, r3, r4, r5, r6, r1],,[17, 6, 2, 1, 1, 86],,noPlanSynthesised,,198375
12,,[r2, r3, r4, r5, r6, r1],,[5, 3, 1, 1, 1, 57],,noPlanSynthesised,,198441
12,,[r2, r3, r4, r5, r6, r1],,[21, 5, 1, 1, 1, 40],,noPlanSynthesised,,198542
12,,[r2, r3, r4, r5, r6, r1],,[6, 5, 2, 1, 1, 83],,noPlanSynthesised,,198575
12,,[r2, r3, r4, r5, r6, r1],,[16, 2, 1, 1, 1, 33],,noPlanSynthesised,,198637
12,,[r2, r3, r4, r5, r6, r1],,[23, 6, 2, 1, 1, 17],,noPlanSynthesised,,198668
12,,[r2, r3, r4, r5, r6, r1],,[13, 6, 2, 1, 1, 63],,noPlanSynthesised,,198727
12,,[r2, r3, r4, r5, r6, r1],,[20, 5, 2, 1, 1, 23],,noPlanSynthesised,,198777
12,,[r2, r3, r4, r5, r6, r1],,[21, 6, 2, 1, 1, 93],,noPlanSynthesised,,198801
12,,[r2, r3, r4, r5, r6, r1],,[4, 6, 1, 1, 1, 98],,noPlanSynthesised,,198848
12,,[r2, r3, r4, r5, r6, r1],,[14, 5, 2, 1, 1, 38],,noPlanSynthesised,,198868
12,,[r2, r3, r4, r5, r6, r1],,[23, 6, 2, 1, 1, 26],,noPlanSynthesised,,198914
12,,[r2, r3, r4, r5, r6, r1],,[19, 4, 2, 1, 1, 38],,noPlanSynthesised,,198934
12,,[r2, r3, r4, r5, r6, r1],,[17, 3, 1, 1, 1, 114],,noPlanSynthesised,,198978
12,,[r2, r3, r4, r5, r6, r1],,[21, 5, 2, 1, 1, 92],,noPlanSynthesised,,199012
12,,[r2, r3, r4, r5, r6, r1],,[17, 1, 1, 1, 1, 117],,noPlanSynthesised,,199034
12,,[r2, r3, r4, r5, r6, r1],,[22, 1, 2, 1, 1, 3],,noPlanSynthesised,,199064
12,,[r2, r3, r4, r5, r6, r1],,[23, 1, 2, 1, 1, 100],,noPlanSynthesised,,199503
12,,[r2, r3, r4, r5, r6, r1],,[22, 4, 1, 1, 1, 39],,noPlanSynthesised,,199661
12,,[r2, r3, r4, r5, r6, r1],,[10, 2, 2, 1, 1, 42],,noPlanSynthesised,,199710
12,,[r2, r3, r4, r5, r6, r1],,[2, 2, 2, 1, 1, 1],,noPlanSynthesised,,200348
12,,[r2, r3, r4, r5, r6, r1],,[10, 5, 2, 1, 1, 66],,noPlanSynthesised,,200385
12,,[r2, r3, r4, r5, r6, r1],,[24, 2, 1, 1, 1, 46],,noPlanSynthesised,,200424
12,,[r2, r3, r4, r5, r6, r1],,[21, 3, 1, 1, 1, 53],,noPlanSynthesised,,200458
12,,[r2, r3, r4, r5, r6, r1],,[23, 1, 1, 1, 1, 24],,noPlanSynthesised,,200478
12,,[r2, r3, r4, r5, r6, r1],,[17, 6, 1, 1, 1, 41],,noPlanSynthesised,,200520
12,,[r2, r3, r4, r5, r6, r1],,[14, 6, 1, 1, 1, 70],,noPlanSynthesised,,200547
12,,[r2, r3, r4, r5, r6, r1],,[14, 5, 1, 1, 1, 10],,noPlanSynthesised,,200574
12,,[r2, r3, r4, r5, r6, r1],,[12, 3, 1, 1, 1, 63],,noPlanSynthesised,,200602
12,,[r2, r3, r4, r5, r6, r1],,[1, 3, 1, 1, 1, 48],,noPlanSynthesised,,200621
12,,[r2, r3, r4, r5, r6, r1],,[23, 4, 2, 1, 1, 59],,noPlanSynthesised,,200646
12,,[r2, r3, r4, r5, r6, r1],,[16, 3, 2, 1, 1, 73],,noPlanSynthesised,,200676
12,,[r2, r3, r4, r5, r6, r1],,[10, 6, 1, 1, 1, 112],,noPlanSynthesised,,200697
12,,[r2, r3, r4, r5, r6, r1],,[19, 3, 1, 1, 1, 81],,noPlanSynthesised,,200750
12,,[r2, r3, r4, r5, r6, r1],,[18, 5, 1, 1, 1, 15],,noPlanSynthesised,,200780
12,,[r2, r3, r4, r5, r6, r1],,[12, 4, 2, 1, 1, 28],,noPlanSynthesised,,200802
12,,[r2, r3, r4, r5, r6, r1],,[13, 4, 1, 1, 1, 29],,noPlanSynthesised,,200821
12,,[r2, r3, r4, r5, r6, r1],,[19, 2, 2, 1, 1, 59],,noPlanSynthesised,,200838
12,,[r2, r3, r4, r5, r6, r1],,[6, 1, 1, 1, 1, 55],,noPlanSynthesised,,200872
12,,[r2, r3, r4, r5, r6, r1],,[1, 2, 2, 1, 1, 108],,noPlanSynthesised,,200893
12,,[r2, r3, r4, r5, r6, r1],,[8, 3, 1, 1, 1, 108],,noPlanSynthesised,,200914
12,,[r2, r3, r4, r5, r6, r1],,[23, 2, 1, 1, 1, 28],,noPlanSynthesised,,200931
12,,[r2, r3, r4, r5, r6, r1],,[6, 3, 2, 1, 1, 95],,noPlanSynthesised,,200957
12,,[r2, r3, r4, r5, r6, r1],,[11, 6, 1, 1, 1, 112],,noPlanSynthesised,,200974
12,,[r2, r3, r4, r5, r6, r1],,[20, 1, 2, 1, 1, 53],,noPlanSynthesised,,200994
12,,[r2, r3, r4, r5, r6, r1],,[22, 1, 2, 1, 1, 9],,noPlanSynthesised,,201012
12,,[r2, r3, r4, r5, r6, r1],,[13, 2, 1, 1, 1, 81],,noPlanSynthesised,,201098
12,,[r2, r3, r4, r5, r6, r1],,[5, 5, 1, 1, 1, 92],,noPlanSynthesised,,201117
12,,[r2, r3, r4, r5, r6, r1],,[9, 5, 1, 1, 1, 96],,noPlanSynthesised,,201139
12,,[r2, r3, r4, r5, r6, r1],,[1, 4, 2, 1, 1, 49],,noPlanSynthesised,,201159
12,,[r2, r3, r4, r5, r6, r1],,[10, 4, 2, 1, 1, 39],,noPlanSynthesised,,201174
12,,[r2, r3, r4, r5, r6, r1],,[5, 2, 2, 1, 1, 67],,noPlanSynthesised,,201196
12,,[r2, r3, r4, r5, r6, r1],,[10, 6, 2, 1, 1, 105],,noPlanSynthesised,,201224
12,,[r2, r3, r4, r5, r6, r1],,[4, 2, 2, 1, 1, 110],,noPlanSynthesised,,201276
12,,[r2, r3, r4, r5, r6, r1],,[20, 3, 1, 1, 1, 76],,noPlanSynthesised,,201319
12,,[r2, r3, r4, r5, r6, r1],,[13, 5, 1, 1, 1, 71],,noPlanSynthesised,,201427
12,,[r2, r3, r4, r5, r6, r1],,[4, 6, 2, 1, 1, 28],,noPlanSynthesised,,201447
12,,[r2, r3, r4, r5, r6, r1],,[5, 5, 2, 1, 1, 100],,noPlanSynthesised,,201492
12,,[r2, r3, r4, r5, r6, r1],,[5, 1, 1, 1, 1, 80],,noPlanSynthesised,,201534
12,,[r2, r3, r4, r5, r6, r1],,[23, 1, 1, 1, 1, 60],,noPlanSynthesised,,201556
12,,[r2, r3, r4, r5, r6, r1],,[14, 6, 2, 1, 1, 17],,noPlanSynthesised,,201575
12,,[r2, r3, r4, r5, r6, r1],,[18, 4, 2, 1, 1, 96],,noPlanSynthesised,,201592
12,,[r2, r3, r4, r5, r6, r1],,[9, 3, 2, 1, 1, 50],,noPlanSynthesised,,201621
12,,[r2, r3, r4, r5, r6, r1],,[23, 4, 2, 1, 1, 97],,noPlanSynthesised,,201641
12,,[r2, r3, r4, r5, r6, r1],,[1, 6, 2, 1, 1, 17],,noPlanSynthesised,,201657
12,,[r2, r3, r4, r5, r6, r1],,[5, 4, 2, 1, 1, 91],,noPlanSynthesised,,201684
12,,[r2, r3, r4, r5, r6, r1],,[6, 2, 2, 1, 1, 13],,noPlanSynthesised,,201702
12,,[r2, r3, r4, r5, r6, r1],,[3, 4, 2, 1, 1, 22],,noPlanSynthesised,,201721
12,,[r2, r3, r4, r5, r6, r1],,[23, 1, 1, 1, 1, 24],,noPlanSynthesised,,201736
12,,[r2, r3, r4, r5, r6, r1],,[2, 6, 1, 1, 1, 54],,noPlanSynthesised,,201755
12,,[r2, r3, r4, r5, r6, r1],,[12, 6, 1, 1, 1, 36],,noPlanSynthesised,,201781
12,,[r2, r3, r4, r5, r6, r1],,[20, 2, 2, 1, 1, 48],,noPlanSynthesised,,201800
12,,[r2, r3, r4, r5, r6, r1],,[15, 4, 1, 1, 1, 42],,noPlanSynthesised,,201816
12,,[r2, r3, r4, r5, r6, r1],,[6, 2, 1, 1, 1, 84],,noPlanSynthesised,,201835
12,,[r2, r3, r4, r5, r6, r1],,[21, 3, 2, 1, 1, 118],,noPlanSynthesised,,201854
12,,[r2, r3, r4, r5, r6, r1],,[5, 2, 1, 1, 1, 81],,noPlanSynthesised,,201876
12,,[r2, r3, r4, r5, r6, r1],,[6, 4, 1, 1, 1, 31],,noPlanSynthesised,,201898
12,,[r2, r3, r4, r5, r6, r1],,[24, 5, 2, 1, 1, 76],,noPlanSynthesised,,201918
12,,[r2, r3, r4, r5, r6, r1],,[5, 5, 1, 1, 1, 2],,noPlanSynthesised,,201937
12,,[r2, r3, r4, r5, r6, r1],,[10, 3, 1, 1, 1, 42],,noPlanSynthesised,,201953
12,,[r2, r3, r4, r5, r6, r1],,[5, 5, 1, 1, 1, 39],,noPlanSynthesised,,201970
12,,[r2, r3, r4, r5, r6, r1],,[10, 3, 2, 1, 1, 60],,noPlanSynthesised,,201990
12,,[r2, r3, r4, r5, r6, r1],,[18, 6, 2, 1, 1, 13],,noPlanSynthesised,,202006
12,,[r2, r3, r4, r5, r6, r1],,[17, 3, 2, 1, 1, 90],,noPlanSynthesised,,202030
12,,[r2, r3, r4, r5, r6, r1],,[8, 6, 1, 1, 1, 55],,noPlanSynthesised,,202059
12,,[r2, r3, r4, r5, r6, r1],,[7, 2, 2, 1, 1, 39],,noPlanSynthesised,,202074
12,,[r2, r3, r4, r5, r6, r1],,[3, 4, 2, 1, 1, 104],,noPlanSynthesised,,202095
12,,[r2, r3, r4, r5, r6, r1],,[11, 6, 1, 1, 1, 12],,noPlanSynthesised,,202114
12,,[r2, r3, r4, r5, r6, r1],,[12, 4, 2, 1, 1, 83],,noPlanSynthesised,,202139
12,,[r2, r3, r4, r5, r6, r1],,[21, 1, 1, 1, 1, 105],,noPlanSynthesised,,202164
12,,[r2, r3, r4, r5, r6, r1],,[3, 3, 2, 1, 1, 99],,noPlanSynthesised,,202189
12,,[r2, r3, r4, r5, r6, r1],,[19, 4, 2, 1, 1, 45],,noPlanSynthesised,,202217
12,,[r2, r3, r4, r5, r6, r1],,[22, 2, 1, 1, 1, 18],,noPlanSynthesised,,202237
12,,[r2, r3, r4, r5, r6, r1],,[4, 4, 1, 1, 1, 71],,noPlanSynthesised,,202410
12,,[r2, r3, r4, r5, r6, r1],,[22, 6, 2, 1, 1, 46],,noPlanSynthesised,,202428
12,,[r2, r3, r4, r5, r6, r1],,[3, 6, 1, 1, 1, 4],,noPlanSynthesised,,202449
12,,[r2, r3, r4, r5, r6, r1],,[18, 3, 2, 1, 1, 94],,noPlanSynthesised,,202471
12,,[r2, r3, r4, r5, r6, r1],,[12, 4, 1, 1, 1, 112],,noPlanSynthesised,,202503
12,,[r2, r3, r4, r5, r6, r1],,[18, 5, 2, 1, 1, 107],,noPlanSynthesised,,202522
13,,[r3, r4, r5, r6, r1],,[84, 1, 1, 2, 656],,noPlanSynthesised,,202615
13,,[r3, r4, r5, r6, r1],,[97, 1, 1, 2, 698],,noPlanSynthesised,,202635
13,,[r3, r4, r5, r6, r1],,[30, 1, 1, 1, 1423],,noPlanSynthesised,,202674
13,,[r3, r4, r5, r6, r1],,[79, 1, 1, 2, 2172],,noPlanSynthesised,,202697
13,,[r3, r4, r5, r6, r1],,[80, 1, 1, 2, 2750],,noPlanSynthesised,,202732
13,,[r3, r4, r5, r6, r1],,[44, 1, 1, 1, 2968],,noPlanSynthesised,,202762
13,,[r3, r4, r5, r6, r1],,[39, 1, 1, 2, 779],,noPlanSynthesised,,202784
13,,[r3, r4, r5, r6, r1],,[115, 1, 1, 1, 1418],,noPlanSynthesised,,202823
13,,[r3, r4, r5, r6, r1],,[78, 1, 1, 1, 4990],,noPlanSynthesised,,202845
13,,[r3, r4, r5, r6, r1],,[108, 1, 1, 2, 4805],,noPlanSynthesised,,202859
13,,[r3, r4, r5, r6, r1],,[119, 1, 1, 1, 677],,noPlanSynthesised,,202883
13,,[r3, r4, r5, r6, r1],,[116, 1, 1, 1, 984],,noPlanSynthesised,,202908
13,,[r3, r4, r5, r6, r1],,[98, 1, 1, 2, 2526],,noPlanSynthesised,,202926
13,,[r3, r4, r5, r6, r1],,[53, 1, 1, 1, 1995],,noPlanSynthesised,,202950
13,,[r3, r4, r5, r6, r1],,[1, 1, 1, 1, 3458],,noPlanSynthesised,,203001
13,,[r3, r4, r5, r6, r1],,[74, 1, 1, 2, 3323],,noPlanSynthesised,,203023
13,,[r3, r4, r5, r6, r1],,[92, 1, 1, 2, 1583],,noPlanSynthesised,,203065
13,,[r3, r4, r5, r6, r1],,[96, 1, 1, 1, 2690],,noPlanSynthesised,,203091
13,,[r3, r4, r5, r6, r1],,[105, 1, 1, 2, 955],,noPlanSynthesised,,203119
13,,[r3, r4, r5, r6, r1],,[51, 1, 1, 2, 4434],,noPlanSynthesised,,203139
13,,[r3, r4, r5, r6, r1],,[78, 1, 1, 2, 266],,noPlanSynthesised,,203164
13,,[r3, r4, r5, r6, r1],,[89, 1, 1, 1, 2006],,noPlanSynthesised,,203180
13,,[r3, r4, r5, r6, r1],,[81, 1, 1, 1, 1542],,noPlanSynthesised,,203214
13,,[r3, r4, r5, r6, r1],,[81, 1, 1, 1, 3289],,noPlanSynthesised,,203245
13,,[r3, r4, r5, r6, r1],,[64, 1, 1, 1, 2685],,noPlanSynthesised,,203262
13,,[r3, r4, r5, r6, r1],,[86, 1, 1, 1, 1720],,noPlanSynthesised,,203288
13,,[r3, r4, r5, r6, r1],,[39, 1, 1, 1, 2148],,noPlanSynthesised,,203307
13,,[r3, r4, r5, r6, r1],,[99, 1, 1, 1, 2487],,noPlanSynthesised,,203325
13,,[r3, r4, r5, r6, r1],,[114, 1, 1, 1, 3969],,noPlanSynthesised,,203343
13,,[r3, r4, r5, r6, r1],,[27, 1, 1, 1, 2768],,noPlanSynthesised,,203362
13,,[r3, r4, r5, r6, r1],,[60, 1, 1, 2, 4486],,noPlanSynthesised,,203400
13,,[r3, r4, r5, r6, r1],,[27, 1, 1, 1, 2457],,noPlanSynthesised,,203421
13,,[r3, r4, r5, r6, r1],,[78, 1, 1, 1, 2123],,noPlanSynthesised,,203438
13,,[r3, r4, r5, r6, r1],,[2, 1, 1, 1, 4061],,noPlanSynthesised,,203464
13,,[r3, r4, r5, r6, r1],,[2, 1, 1, 1, 748],,noPlanSynthesised,,203484
13,,[r3, r4, r5, r6, r1],,[53, 1, 1, 2, 2582],,noPlanSynthesised,,203506
13,,[r3, r4, r5, r6, r1],,[39, 1, 1, 2, 3485],,noPlanSynthesised,,203531
13,,[r3, r4, r5, r6, r1],,[39, 1, 1, 2, 2560],,noPlanSynthesised,,203557
13,,[r3, r4, r5, r6, r1],,[75, 1, 1, 2, 1356],,noPlanSynthesised,,203578
13,,[r3, r4, r5, r6, r1],,[24, 1, 1, 2, 722],,noPlanSynthesised,,203604
13,,[r3, r4, r5, r6, r1],,[105, 1, 1, 2, 3321],,noPlanSynthesised,,203632
13,,[r3, r4, r5, r6, r1],,[7, 1, 1, 1, 1213],,noPlanSynthesised,,203649
13,,[r3, r4, r5, r6, r1],,[50, 1, 1, 2, 1626],,noPlanSynthesised,,203674
13,,[r3, r4, r5, r6, r1],,[85, 1, 1, 2, 2911],,noPlanSynthesised,,203698
13,,[r3, r4, r5, r6, r1],,[54, 1, 1, 2, 4161],,noPlanSynthesised,,203718
13,,[r3, r4, r5, r6, r1],,[9, 1, 1, 2, 689],,noPlanSynthesised,,203753
13,,[r3, r4, r5, r6, r1],,[105, 1, 1, 1, 3690],,noPlanSynthesised,,203798
13,,[r3, r4, r5, r6, r1],,[84, 1, 1, 1, 110],,noPlanSynthesised,,203826
13,,[r3, r4, r5, r6, r1],,[98, 1, 1, 2, 253],,noPlanSynthesised,,203857
13,,[r3, r4, r5, r6, r1],,[22, 1, 1, 1, 1347],,noPlanSynthesised,,203878
13,,[r3, r4, r5, r6, r1],,[62, 1, 1, 1, 2175],,noPlanSynthesised,,203899
13,,[r3, r4, r5, r6, r1],,[120, 1, 1, 1, 4500],,noPlanSynthesised,,203931
13,,[r3, r4, r5, r6, r1],,[100, 1, 1, 2, 1833],,noPlanSynthesised,,203957
13,,[r3, r4, r5, r6, r1],,[11, 1, 1, 1, 3474],,noPlanSynthesised,,203975
13,,[r3, r4, r5, r6, r1],,[74, 1, 1, 1, 1247],,noPlanSynthesised,,203998
13,,[r3, r4, r5, r6, r1],,[23, 1, 1, 2, 2216],,noPlanSynthesised,,204016
13,,[r3, r4, r5, r6, r1],,[49, 1, 1, 2, 4986],,noPlanSynthesised,,204032
13,,[r3, r4, r5, r6, r1],,[86, 1, 1, 2, 2029],,noPlanSynthesised,,204053
13,,[r3, r4, r5, r6, r1],,[78, 1, 1, 2, 3316],,noPlanSynthesised,,204074
13,,[r3, r4, r5, r6, r1],,[28, 1, 1, 2, 4665],,noPlanSynthesised,,204103
13,,[r3, r4, r5, r6, r1],,[95, 1, 1, 1, 4413],,noPlanSynthesised,,204128
13,,[r3, r4, r5, r6, r1],,[81, 1, 1, 1, 3309],,noPlanSynthesised,,205242
13,,[r3, r4, r5, r6, r1],,[74, 1, 1, 2, 2140],,noPlanSynthesised,,205263
13,,[r3, r4, r5, r6, r1],,[10, 1, 1, 2, 3610],,noPlanSynthesised,,205298
13,,[r3, r4, r5, r6, r1],,[56, 1, 1, 2, 176],,noPlanSynthesised,,205329
13,,[r3, r4, r5, r6, r1],,[101, 1, 1, 1, 2678],,noPlanSynthesised,,205373
13,,[r3, r4, r5, r6, r1],,[70, 1, 1, 1, 2942],,noPlanSynthesised,,205403
13,,[r3, r4, r5, r6, r1],,[28, 1, 1, 2, 3483],,noPlanSynthesised,,205421
13,,[r3, r4, r5, r6, r1],,[17, 1, 1, 1, 4388],,noPlanSynthesised,,205440
13,,[r3, r4, r5, r6, r1],,[108, 1, 1, 2, 3789],,noPlanSynthesised,,205459
13,,[r3, r4, r5, r6, r1],,[73, 1, 1, 1, 3834],,noPlanSynthesised,,205484
13,,[r3, r4, r5, r6, r1],,[112, 1, 1, 1, 1756],,noPlanSynthesised,,205502
13,,[r3, r4, r5, r6, r1],,[23, 1, 1, 2, 3663],,noPlanSynthesised,,205519
13,,[r3, r4, r5, r6, r1],,[4, 1, 1, 2, 3681],,noPlanSynthesised,,205536
13,,[r3, r4, r5, r6, r1],,[108, 1, 1, 2, 983],,noPlanSynthesised,,205550
13,,[r3, r4, r5, r6, r1],,[77, 1, 1, 2, 2840],,noPlanSynthesised,,205569
13,,[r3, r4, r5, r6, r1],,[26, 1, 1, 2, 2002],,noPlanSynthesised,,205608
13,,[r3, r4, r5, r6, r1],,[51, 1, 1, 2, 1929],,noPlanSynthesised,,205628
13,,[r3, r4, r5, r6, r1],,[102, 1, 1, 2, 4899],,noPlanSynthesised,,205645
13,,[r3, r4, r5, r6, r1],,[46, 1, 1, 2, 2231],,noPlanSynthesised,,205674
13,,[r3, r4, r5, r6, r1],,[117, 1, 1, 1, 636],,noPlanSynthesised,,205693
13,,[r3, r4, r5, r6, r1],,[103, 1, 1, 1, 805],,noPlanSynthesised,,205714
13,,[r3, r4, r5, r6, r1],,[4, 1, 1, 2, 4653],,noPlanSynthesised,,205731
13,,[r3, r4, r5, r6, r1],,[9, 1, 1, 2, 618],,noPlanSynthesised,,205749
13,,[r3, r4, r5, r6, r1],,[21, 1, 1, 2, 144],,noPlanSynthesised,,205789
13,,[r3, r4, r5, r6, r1],,[15, 1, 1, 2, 101],,noPlanSynthesised,,205809
13,,[r3, r4, r5, r6, r1],,[41, 1, 1, 2, 2416],,noPlanSynthesised,,205874
13,,[r3, r4, r5, r6, r1],,[109, 1, 1, 1, 1666],,noPlanSynthesised,,205896
13,,[r3, r4, r5, r6, r1],,[10, 1, 1, 2, 1319],,noPlanSynthesised,,205924
13,,[r3, r4, r5, r6, r1],,[77, 1, 1, 1, 3984],,noPlanSynthesised,,205954
13,,[r3, r4, r5, r6, r1],,[110, 1, 1, 1, 4511],,noPlanSynthesised,,205976
13,,[r3, r4, r5, r6, r1],,[57, 1, 1, 2, 4698],,noPlanSynthesised,,205997
13,,[r3, r4, r5, r6, r1],,[120, 1, 1, 2, 1615],,noPlanSynthesised,,206022
13,,[r3, r4, r5, r6, r1],,[54, 1, 1, 1, 1684],,noPlanSynthesised,,206038
13,,[r3, r4, r5, r6, r1],,[94, 1, 1, 1, 3879],,noPlanSynthesised,,206056
13,,[r3, r4, r5, r6, r1],,[16, 1, 1, 2, 2259],,noPlanSynthesised,,206085
13,,[r3, r4, r5, r6, r1],,[33, 1, 1, 1, 2671],,noPlanSynthesised,,206102
13,,[r3, r4, r5, r6, r1],,[112, 1, 1, 1, 510],,noPlanSynthesised,,206118
14,,[r2, r3, r4, r5, r6, r1],,[24, 87, 1, 2, 1, 6],,noPlanSynthesised,,207410
14,,[r2, r3, r4, r5, r6, r1],,[20, 11, 1, 1, 1, 2],,noPlanSynthesised,,208742
14,,[r2, r3, r4, r5, r6, r1],,[11, 67, 1, 2, 1, 6],,noPlanSynthesised,,209530
14,,[r2, r3, r4, r5, r6, r1],,[13, 8, 1, 2, 1, 2],,noPlanSynthesised,,210724
14,,[r2, r3, r4, r5, r6, r1],,[14, 91, 1, 2, 1, 3],,noPlanSynthesised,,211752
14,,[r2, r3, r4, r5, r6, r1],,[18, 21, 1, 2, 1, 6],,noPlanSynthesised,,212600
